customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,risk_score,risk_tier
CUST_00241,24,82000,RENT,8.0,VENTURE,B,25000,10.25,0,0.3,N,2,0.0020180303,Low
CUST_00242,24,83000,RENT,5.0,EDUCATION,B,25000,11.12,0,0.3,N,3,0.12611678,Low
CUST_00243,24,83000,RENT,5.0,PERSONAL,D,25000,12.92,0,0.3,Y,3,0.4284486,Medium
CUST_00244,24,140250,RENT,8.0,EDUCATION,E,18000,18.64,0,0.1,Y,4,0.38007018,Medium
CUST_00245,23,140250,MORTGAGE,8.0,PERSONAL,A,28000,7.51,0,0.16,N,3,0.015525417,Low
CUST_00246,23,14400,OWN,2.0,HOMEIMPROVEMENT,E,4000,16.7,1,0.28,N,2,0.99985397,High
CUST_00247,22,14400,OWN,0.0,PERSONAL,B,2100,11.14,0,0.15,N,4,0.008751199,Low
CUST_00248,22,84500,RENT,6.0,PERSONAL,F,25000,18.3,0,0.3,N,4,0.35029235,Medium
CUST_00249,24,85000,RENT,5.0,MEDICAL,B,25000,10.62,0,0.29,N,4,0.05607471,Low
CUST_00250,24,140250,MORTGAGE,7.0,VENTURE,B,14000,11.99,0,0.08,N,2,0.0030324953,Low
CUST_00251,26,140250,MORTGAGE,2.0,VENTURE,B,12000,9.63,0,0.07,N,4,0.0007244256,Low
CUST_00252,25,140250,MORTGAGE,9.0,MEDICAL,F,10000,18.25,1,0.06,N,4,0.93601674,High
CUST_00253,23,14664,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,13.48,1,0.41,N,4,0.96892494,High
CUST_00254,24,87000,RENT,8.0,HOMEIMPROVEMENT,D,25000,14.84,0,0.29,N,3,0.124463856,Low
CUST_00255,24,75000,RENT,0.0,VENTURE,E,25000,14.7,1,0.33,Y,3,0.99601537,High
CUST_00256,23,76000,RENT,7.0,DEBTCONSOLIDATION,D,25000,16.02,1,0.33,N,4,0.9996679,High
CUST_00257,23,66215,RENT,1.0,MEDICAL,D,25000,15.37,1,0.32,Y,2,0.99972576,High
CUST_00258,25,90000,RENT,9.0,MEDICAL,B,25000,10.99,0,0.28,N,4,0.034415293,Low
CUST_00259,21,15000,OWN,0.0,HOMEIMPROVEMENT,A,6200,7.9,1,0.41,N,2,0.99995863,High
CUST_00260,26,140250,OWN,2.0,PERSONAL,B,25000,10.99,0,0.14,N,4,0.0012571358,Low
CUST_00261,24,140250,OWN,8.0,EDUCATION,B,21000,11.48,0,0.12,N,3,0.0013281115,Low
CUST_00262,25,140250,OWN,9.0,MEDICAL,C,20000,14.26,0,0.11,Y,4,0.0008860564,Low
CUST_00263,26,140250,OWN,0.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.06,N,4,0.00075147924,Low
CUST_00264,25,140250,MORTGAGE,3.0,VENTURE,B,9950,11.26,0,0.06,N,2,0.0016340938,Low
CUST_00265,23,15000,OWN,7.0,MEDICAL,B,4475,10.99,1,0.3,N,4,0.99652797,High
CUST_00266,23,78000,RENT,2.0,VENTURE,D,25000,16.32,1,0.32,Y,3,0.9991105,High
CUST_00267,25,66300,RENT,3.0,MEDICAL,E,25000,17.93,1,0.32,Y,4,0.9990976,High
CUST_00268,23,90000,RENT,0.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.28,N,3,0.04518463,Low
CUST_00269,24,79000,RENT,9.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.32,Y,4,0.999713,High
CUST_00270,24,91800,RENT,4.0,PERSONAL,C,25000,13.43,0,0.27,Y,3,0.061062843,Low
CUST_00271,25,92000,RENT,6.0,HOMEIMPROVEMENT,B,25000,12.69,0,0.27,N,3,0.15906942,Low
CUST_00272,24,92000,RENT,1.0,VENTURE,C,25000,12.73,0,0.27,Y,4,0.14962962,Low
CUST_00273,23,93600,RENT,3.0,VENTURE,D,25000,15.21,0,0.27,N,4,0.2932451,Low
CUST_00274,23,15000,MORTGAGE,1.0,MEDICAL,C,1750,12.68,0,0.12,Y,3,0.12921049,Low
CUST_00275,23,70550,RENT,3.0,MEDICAL,F,25000,19.04,1,0.3,Y,4,0.97570986,High
CUST_00276,25,83800,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.95,1,0.3,Y,3,0.9972277,High
CUST_00277,26,140250,MORTGAGE,3.0,VENTURE,A,2600,8.9,0,0.01,N,4,0.0007902514,Low
CUST_00278,25,140250,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.05,N,2,0.025259444,Low
CUST_00279,22,140250,MORTGAGE,6.0,EDUCATION,B,18000,10.99,0,0.1,N,2,0.02609264,Low
CUST_00280,23,140250,MORTGAGE,8.0,PERSONAL,B,21000,11.99,0,0.12,N,3,0.0443628,Low
CUST_00281,23,15000,OWN,4.0,DEBTCONSOLIDATION,C,4000,13.98,1,0.27,N,4,0.9932133,High
CUST_00282,23,15000,OWN,4.0,VENTURE,B,4600,10.99,1,0.31,N,2,0.9983364,High
CUST_00283,22,88000,RENT,6.0,DEBTCONSOLIDATION,D,25000,15.58,1,0.28,Y,2,0.9891629,High
CUST_00284,25,74800,RENT,2.0,MEDICAL,B,25000,10.99,1,0.28,N,2,0.23906775,Low
CUST_00285,25,88000,RENT,0.0,VENTURE,D,25000,14.96,1,0.28,N,4,0.964022,High
CUST_00286,25,15000,OWN,2.0,HOMEIMPROVEMENT,D,1750,15.31,0,0.12,Y,4,0.092452034,Low
CUST_00287,26,88000,RENT,2.0,VENTURE,D,25000,15.65,1,0.28,N,3,0.9681719,High
CUST_00288,25,100000,RENT,1.0,VENTURE,B,25000,9.33,0,0.25,N,4,0.0015392042,Low
CUST_00289,23,15000,MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,N,4,0.9799872,High
CUST_00290,24,102400,RENT,8.0,PERSONAL,B,25000,10.36,0,0.24,N,3,0.065396234,Low
CUST_00291,24,92000,RENT,1.0,HOMEIMPROVEMENT,E,25000,16.77,1,0.27,Y,4,0.88063145,High
CUST_00292,23,93000,RENT,0.0,DEBTCONSOLIDATION,D,25000,14.59,1,0.27,Y,2,0.9960586,High
CUST_00293,22,140250,RENT,6.0,VENTURE,C,3500,11.91,0,0.02,Y,2,0.08676921,Low
CUST_00294,23,140250,MORTGAGE,3.0,EDUCATION,A,7200,8.38,0,0.04,N,3,0.009930374,Low
CUST_00295,25,140250,RENT,9.0,VENTURE,B,9000,10.59,0,0.05,N,3,0.0011911733,Low
CUST_00296,25,140250,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800,14.27,0,0.05,N,3,0.069126256,Low
CUST_00297,26,140250,RENT,8.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.07,N,4,0.086896695,Low
CUST_00298,25,140250,MORTGAGE,5.0,DEBTCONSOLIDATION,E,25000,16.0,1,0.15,Y,3,0.97515136,High
CUST_00299,26,140250,MORTGAGE,10.0,VENTURE,B,10000,11.71,0,0.06,N,4,0.0028017464,Low
CUST_00300,21,15000,OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.21,Y,3,0.99992204,High
CUST_00301,25,96000,RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,Y,4,0.86629844,High
CUST_00302,21,15120,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,N,2,0.04062211,Low
CUST_00303,24,97908,RENT,8.0,HOMEIMPROVEMENT,D,25000,12.61,1,0.26,Y,2,0.51923406,Medium
CUST_00304,26,110000,RENT,3.0,PERSONAL,C,25000,13.48,0,0.23,Y,2,0.07140338,Low
CUST_00305,23,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,N,3,0.99233365,High
CUST_00306,25,140250,RENT,0.0,PERSONAL,D,30000,17.27,1,0.19,Y,4,0.9329391,High
CUST_00307,24,140250,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,N,4,0.01957179,Low
CUST_00308,25,140250,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.06,N,4,0.07117961,Low
CUST_00309,24,140250,RENT,0.0,HOMEIMPROVEMENT,D,25000,14.59,1,0.16,Y,2,0.91767806,High
CUST_00310,26,140250,RENT,0.0,VENTURE,B,13000,12.42,0,0.08,N,3,0.0071172323,Low
CUST_00311,24,83300,RENT,0.0,MEDICAL,D,25000,15.31,1,0.26,N,2,0.99144125,High
CUST_00312,24,110000,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.7,0,0.23,Y,2,0.10291425,Low
CUST_00313,22,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,N,3,0.9999684,High
CUST_00314,25,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,N,2,0.94806534,High
CUST_00315,25,140250,MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.12,N,2,0.01216554,Low
CUST_00316,22,100580,RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,Y,2,0.9831818,High
CUST_00317,25,113000,RENT,7.0,MEDICAL,C,25000,12.73,0,0.22,Y,4,0.070964,Low
CUST_00318,24,120000,RENT,8.0,EDUCATION,B,25000,10.65,0,0.21,N,4,0.08457861,Low
CUST_00319,25,120000,RENT,6.0,MEDICAL,B,25000,10.74,0,0.21,N,2,0.046167918,Low
CUST_00320,23,120000,RENT,7.0,EDUCATION,B,25000,9.99,0,0.21,N,2,0.05583929,Low
CUST_00321,24,91800,RENT,5.0,MEDICAL,D,25000,15.33,1,0.23,Y,2,0.95106065,High
CUST_00322,21,15600,OWN,5.0,VENTURE,A,1000,7.29,0,0.06,N,4,0.0043020933,Low
CUST_00323,26,108000,RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,N,3,0.9249107,High
CUST_00324,26,129996,RENT,6.0,PERSONAL,B,25000,10.75,0,0.19,N,3,0.07684684,Low
CUST_00325,23,130000,RENT,4.0,EDUCATION,D,25000,16.02,0,0.19,Y,2,0.17017199,Low
CUST_00326,23,130000,RENT,7.0,VENTURE,B,25000,11.49,0,0.19,N,4,0.0025066482,Low
CUST_00327,25,140250,OWN,4.0,EDUCATION,B,20000,12.53,0,0.12,N,4,0.0008661675,Low
CUST_00328,26,140250,MORTGAGE,0.0,VENTURE,C,12000,13.57,0,0.07,Y,2,0.03419804,Low
CUST_00329,22,140250,RENT,1.0,PERSONAL,B,14000,11.14,0,0.08,N,3,0.06316466,Low
CUST_00330,26,140250,RENT,10.0,MEDICAL,C,24250,12.87,0,0.14,Y,3,0.045669094,Low
CUST_00331,23,140250,RENT,3.0,EDUCATION,B,20000,11.58,0,0.12,N,3,0.032066263,Low
CUST_00332,24,140250,RENT,5.0,HOMEIMPROVEMENT,B,1800,11.12,0,0.01,N,3,0.1306991,Low
CUST_00333,25,140250,MORTGAGE,2.0,PERSONAL,B,35000,10.65,0,0.21,N,2,0.033303797,Low
CUST_00334,24,133300,RENT,6.0,DEBTCONSOLIDATION,B,25000,10.37,0,0.19,N,2,0.04899185,Low
CUST_00335,24,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.21,N,4,0.99546826,High
CUST_00336,24,134000,RENT,8.0,PERSONAL,D,25000,16.07,0,0.19,Y,3,0.11233953,Low
CUST_00337,25,134000,RENT,7.0,MEDICAL,B,25000,10.62,0,0.19,N,2,0.046167918,Low
CUST_00338,25,15600,OWN,0.0,VENTURE,F,3200,18.09,1,0.21,N,2,0.9930962,High
CUST_00339,25,135000,RENT,5.0,EDUCATION,B,25000,11.36,0,0.19,N,4,0.07488631,Low
CUST_00340,26,135660,RENT,10.0,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,N,4,0.08977444,Low
CUST_00341,25,140250,RENT,0.0,EDUCATION,B,25000,9.99,0,0.17,N,4,0.071181335,Low
CUST_00342,23,140250,RENT,4.0,EDUCATION,B,25000,10.36,0,0.17,N,3,0.048495803,Low
CUST_00343,23,140250,MORTGAGE,3.0,EDUCATION,A,9600,5.99,0,0.06,N,3,0.0037773168,Low
CUST_00344,22,140250,MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,Y,2,0.9831517,High
CUST_00345,24,140250,MORTGAGE,5.0,PERSONAL,B,20000,10.37,0,0.12,N,4,0.043472786,Low
CUST_00346,25,140250,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,19.74,0,0.15,N,4,0.4188722,Medium
CUST_00347,21,140250,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.12,N,4,0.007215846,Low
CUST_00348,23,16000,OWN,7.0,MEDICAL,A,6000,7.9,1,0.38,N,2,0.9946287,High
CUST_00349,23,16000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,Y,4,0.10184162,Low
CUST_00350,23,16000,OWN,7.0,PERSONAL,A,2000,6.39,0,0.13,N,3,0.010223539,Low
CUST_00351,23,140250,RENT,1.0,DEBTCONSOLIDATION,E,25000,14.93,1,0.17,N,3,0.9678711,High
CUST_00352,23,16000,MORTGAGE,1.0,MEDICAL,C,5600,12.84,1,0.35,N,4,0.9663105,High
CUST_00353,24,16020,OWN,3.0,VENTURE,E,3625,17.14,1,0.23,Y,2,0.9361717,High
CUST_00354,22,16094,MORTGAGE,2.0,VENTURE,A,5500,7.14,1,0.34,N,3,0.9634396,High
CUST_00355,25,140250,RENT,2.0,PERSONAL,A,25000,8.9,0,0.14,N,2,0.024921337,Low
CUST_00356,22,16200,OWN,6.0,PERSONAL,B,2000,12.42,0,0.12,N,3,0.03121239,Low
CUST_00357,24,140250,RENT,7.0,HOMEIMPROVEMENT,C,25000,12.68,0,0.14,Y,2,0.13946378,Low
CUST_00358,25,140250,RENT,9.0,PERSONAL,C,25000,11.03,0,0.15,N,2,0.059935253,Low
CUST_00359,26,140250,RENT,10.0,VENTURE,A,30000,7.9,0,0.19,N,4,0.002032709,Low
CUST_00360,22,140250,MORTGAGE,0.0,MEDICAL,B,35000,10.65,0,0.22,N,4,0.039393492,Low
CUST_00361,25,140250,RENT,5.0,VENTURE,B,25000,11.86,0,0.11,N,4,0.005291845,Low
CUST_00362,25,16400,OWN,1.0,PERSONAL,A,5000,8.94,1,0.3,N,4,0.9975,High
CUST_00363,23,16500,OWN,6.0,VENTURE,B,4375,9.63,1,0.27,N,4,0.99666566,High
CUST_00364,25,49500,RENT,6.0,PERSONAL,C,24750,14.22,1,0.5,N,3,0.99589527,High
CUST_00365,23,60000,RENT,4.0,DEBTCONSOLIDATION,B,24750,9.33,1,0.41,N,3,0.9850153,High
CUST_00366,24,84200,RENT,8.0,MEDICAL,C,24500,13.85,0,0.29,N,4,0.083703354,Low
CUST_00367,22,16800,MORTGAGE,5.0,EDUCATION,B,2000,10.65,0,0.12,N,2,0.12257794,Low
CUST_00368,24,92000,RENT,8.0,MEDICAL,B,24500,11.46,0,0.27,N,4,0.059164714,Low
CUST_00369,23,140250,MORTGAGE,5.0,PERSONAL,A,35000,7.66,0,0.22,N,2,0.015090449,Low
CUST_00370,24,140250,MORTGAGE,9.0,VENTURE,E,12000,16.77,0,0.07,N,4,0.10735757,Low
CUST_00371,25,140250,MORTGAGE,1.0,PERSONAL,B,12000,9.63,0,0.07,N,4,0.039318416,Low
CUST_00372,26,140250,RENT,6.0,PERSONAL,C,25000,12.23,0,0.16,Y,4,0.066707335,Low
CUST_00373,25,125800,MORTGAGE,0.0,MEDICAL,D,10000,14.09,1,0.07,N,4,0.93759805,High
CUST_00374,25,54000,RENT,2.0,PERSONAL,C,24250,13.98,1,0.45,N,4,0.99792236,High
CUST_00375,23,62500,RENT,1.0,EDUCATION,B,24250,10.62,1,0.39,N,4,0.9928362,High
CUST_00376,24,16800,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3900,7.49,1,0.23,N,3,0.97807103,High
CUST_00377,25,68400,RENT,9.0,PERSONAL,E,24250,17.56,1,0.35,N,4,0.9810339,High
CUST_00378,26,56045,RENT,1.0,MEDICAL,D,24250,14.96,1,0.37,N,2,0.9997143,High
CUST_00379,22,74000,RENT,7.0,DEBTCONSOLIDATION,D,24250,15.65,1,0.33,Y,2,0.9997003,High
CUST_00380,24,65453,RENT,9.0,MEDICAL,D,24250,15.7,1,0.31,N,2,0.9988117,High
CUST_00381,24,89908,RENT,1.0,VENTURE,B,24250,12.53,0,0.27,N,3,0.01256696,Low
CUST_00382,26,78000,RENT,0.0,HOMEIMPROVEMENT,E,24250,17.56,1,0.31,Y,3,0.99651307,High
CUST_00383,23,100000,RENT,0.0,PERSONAL,C,24250,12.87,0,0.24,Y,2,0.0728654,Low
CUST_00384,23,103000,RENT,6.0,PERSONAL,D,24250,15.7,0,0.24,N,2,0.13124613,Low
CUST_00385,25,140250,MORTGAGE,2.0,EDUCATION,A,9000,7.49,0,0.06,N,3,0.017476054,Low
CUST_00386,25,140250,OWN,5.0,VENTURE,B,15000,11.14,0,0.09,N,4,2.587624e-05,Low
CUST_00387,24,140250,MORTGAGE,3.0,VENTURE,D,20000,16.0,0,0.13,N,3,0.10741118,Low
CUST_00388,23,140250,MORTGAGE,2.0,EDUCATION,D,25000,15.65,0,0.16,Y,2,0.127356,Low
CUST_00389,26,140250,MORTGAGE,0.0,DEBTCONSOLIDATION,C,13750,13.48,0,0.09,N,4,0.05914065,Low
CUST_00390,21,140250,MORTGAGE,3.0,VENTURE,D,15250,15.31,0,0.1,Y,4,0.072193466,Low
CUST_00391,25,140250,MORTGAGE,3.0,VENTURE,C,20000,13.47,0,0.13,Y,2,0.027657181,Low
CUST_00392,22,16800,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,Y,2,0.9999137,High
CUST_00393,25,111996,RENT,9.0,PERSONAL,D,24250,15.31,0,0.22,N,3,0.10979579,Low
CUST_00394,21,16800,MORTGAGE,0.0,VENTURE,B,6000,10.39,1,0.36,N,4,0.97544664,High
CUST_00395,25,115200,RENT,0.0,HOMEIMPROVEMENT,B,24250,11.36,0,0.21,N,2,0.1857768,Low
CUST_00396,23,140250,RENT,0.0,EDUCATION,B,24250,11.83,0,0.17,N,3,0.0545575,Low
CUST_00397,23,140250,RENT,3.0,EDUCATION,B,24250,12.53,0,0.08,N,3,0.051224533,Low
CUST_00398,22,108000,RENT,1.0,HOMEIMPROVEMENT,D,24150,14.96,1,0.22,Y,3,0.99946207,High
CUST_00399,22,43000,RENT,7.0,DEBTCONSOLIDATION,C,24000,13.85,1,0.56,Y,3,0.9914458,High
CUST_00400,23,47004,RENT,1.0,VENTURE,B,24000,11.58,1,0.51,N,4,0.9953472,High
CUST_00401,24,48000,RENT,4.0,VENTURE,D,24000,16.29,1,0.5,Y,2,0.9919343,High
CUST_00402,26,48000,RENT,4.0,MEDICAL,A,24000,7.49,1,0.5,N,3,0.99685717,High
CUST_00403,21,44964,RENT,2.0,EDUCATION,D,24000,16.29,1,0.53,Y,2,0.9990809,High
CUST_00404,25,52000,RENT,4.0,PERSONAL,B,24000,10.74,1,0.46,N,2,0.99508494,High
CUST_00405,22,17352,MORTGAGE,4.0,EDUCATION,C,2250,15.27,0,0.13,Y,3,0.11052004,Low
CUST_00406,24,47000,RENT,3.0,PERSONAL,F,24000,17.8,1,0.51,N,2,0.9976336,High
CUST_00407,22,17400,MORTGAGE,6.0,VENTURE,B,1000,11.36,0,0.06,N,2,0.04905229,Low
CUST_00408,22,49000,RENT,2.0,MEDICAL,E,24000,17.56,1,0.49,N,4,0.99953103,High
CUST_00409,26,60000,RENT,0.0,PERSONAL,A,24000,7.9,1,0.4,N,4,0.99027365,High
CUST_00410,25,60000,RENT,3.0,PERSONAL,B,24000,10.99,1,0.4,N,4,0.99073714,High
CUST_00411,22,60000,RENT,0.0,PERSONAL,A,24000,7.29,1,0.4,N,3,0.99075377,High
CUST_00412,21,60000,RENT,5.0,MEDICAL,B,24000,10.75,1,0.4,N,2,0.9923901,High
CUST_00413,26,62004,RENT,9.0,DEBTCONSOLIDATION,A,24000,7.9,1,0.39,N,3,0.9858381,High
CUST_00414,22,62400,RENT,3.0,EDUCATION,D,24000,14.84,1,0.38,N,2,0.98824614,High
CUST_00415,26,65000,RENT,10.0,DEBTCONSOLIDATION,A,24000,7.49,1,0.37,N,2,0.97770905,High
CUST_00416,22,17760,MORTGAGE,6.0,EDUCATION,C,4975,13.48,1,0.28,Y,3,0.96500766,High
CUST_00417,23,59000,RENT,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.41,Y,2,0.99955386,High
CUST_00418,23,66000,RENT,6.0,VENTURE,A,24000,7.49,1,0.36,N,4,0.9947817,High
CUST_00419,24,60000,RENT,0.0,VENTURE,D,24000,14.96,1,0.4,N,4,0.99820626,High
CUST_00420,25,66143,RENT,9.0,EDUCATION,A,24000,6.99,1,0.36,N,3,0.99399626,High
CUST_00421,22,62250,RENT,3.0,PERSONAL,E,24000,16.45,1,0.39,Y,4,0.9718959,High
CUST_00422,24,70000,RENT,8.0,EDUCATION,B,24000,10.99,1,0.34,N,4,0.9941526,High
CUST_00423,23,74000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,1,0.32,N,2,0.99191976,High
CUST_00424,22,18000,OWN,3.0,PERSONAL,A,3000,7.9,1,0.17,N,4,0.9971841,High
CUST_00425,22,75000,RENT,6.0,EDUCATION,B,24000,12.69,1,0.32,N,4,0.9892513,High
CUST_00426,24,75000,RENT,9.0,MEDICAL,B,24000,10.37,1,0.32,N,3,0.9798236,High
CUST_00427,24,75000,RENT,7.0,HOMEIMPROVEMENT,C,24000,13.48,1,0.32,N,3,0.9878775,High
CUST_00428,26,69000,RENT,0.0,DEBTCONSOLIDATION,F,24000,15.83,1,0.35,N,3,0.99908614,High
CUST_00429,23,78000,RENT,4.0,PERSONAL,C,24000,13.92,1,0.31,N,3,0.9939421,High
CUST_00430,22,18000,OWN,4.0,VENTURE,B,2000,11.49,0,0.11,N,3,0.0021552385,Low
CUST_00431,24,80000,RENT,2.0,MEDICAL,B,24000,10.25,0,0.3,N,2,0.047410183,Low
CUST_00432,22,18000,OWN,1.0,HOMEIMPROVEMENT,A,3500,7.49,1,0.19,N,4,0.9999516,High
CUST_00433,23,18000,OWN,3.0,EDUCATION,A,4000,5.99,1,0.22,N,2,0.9928722,High
CUST_00434,23,74700,RENT,6.0,PERSONAL,D,24000,12.92,1,0.32,N,2,0.9945322,High
CUST_00435,26,88596,RENT,3.0,PERSONAL,B,24000,11.58,0,0.27,N,3,0.11201133,Low
CUST_00436,25,95000,RENT,4.0,EDUCATION,A,24000,8.9,0,0.25,N,2,0.028478399,Low
CUST_00437,22,83000,RENT,6.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.29,N,3,0.9820164,High
CUST_00438,25,95000,RENT,9.0,VENTURE,A,24000,6.54,0,0.25,N,4,0.0020014048,Low
CUST_00439,21,18000,OWN,3.0,HOMEIMPROVEMENT,D,4900,14.54,1,0.27,Y,4,0.99982905,High
CUST_00440,21,18000,OWN,4.0,EDUCATION,B,5000,11.11,1,0.28,N,2,0.99557,High
CUST_00441,26,100000,RENT,5.0,PERSONAL,C,24000,12.73,0,0.24,N,4,0.0836429,Low
CUST_00442,24,110000,RENT,7.0,VENTURE,D,24000,15.62,0,0.22,N,4,0.15334675,Low
CUST_00443,24,18000,OWN,0.0,HOMEIMPROVEMENT,A,6250,6.54,1,0.35,N,4,0.9956456,High
CUST_00444,22,98000,RENT,7.0,DEBTCONSOLIDATION,F,24000,18.535,1,0.24,Y,2,0.9788833,High
CUST_00445,26,103872,RENT,6.0,DEBTCONSOLIDATION,G,24000,20.03,1,0.23,N,4,0.9976718,High
CUST_00446,22,120000,RENT,4.0,EDUCATION,B,24000,9.91,0,0.2,N,4,0.047362655,Low
CUST_00447,24,120000,RENT,1.0,VENTURE,B,24000,12.69,0,0.2,N,4,0.008317477,Low
CUST_00448,26,108000,RENT,9.0,EDUCATION,G,24000,20.16,1,0.22,N,3,0.949034,High
CUST_00449,24,124080,RENT,4.0,PERSONAL,D,24000,16.49,0,0.19,Y,4,0.14859004,Low
CUST_00450,23,18000,MORTGAGE,1.0,MEDICAL,D,2500,15.95,1,0.14,N,2,0.9228783,High
CUST_00451,24,130000,RENT,7.0,DEBTCONSOLIDATION,B,24000,11.49,0,0.18,N,3,0.08325002,Low
CUST_00452,25,135000,RENT,8.0,PERSONAL,B,24000,10.99,0,0.18,N,2,0.072728865,Low
CUST_00453,24,135000,RENT,4.0,HOMEIMPROVEMENT,C,24000,13.79,0,0.18,N,2,0.07908753,Low
CUST_00454,23,114750,RENT,2.0,MEDICAL,G,24000,20.03,1,0.18,Y,3,0.99741143,High
CUST_00455,23,140250,RENT,0.0,EDUCATION,A,24000,7.49,0,0.16,N,4,0.016284877,Low
CUST_00456,23,138000,RENT,7.0,DEBTCONSOLIDATION,D,24000,16.0,1,0.17,Y,2,0.981428,High
CUST_00457,24,18000,OWN,6.0,PERSONAL,A,13000,7.88,1,0.72,N,3,0.9980411,High
CUST_00458,21,18000,OWN,0.0,VENTURE,B,6250,10.62,1,0.35,N,4,0.99635136,High
CUST_00459,26,140250,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,0,0.15,N,4,0.060194436,Low
CUST_00460,26,140250,RENT,1.0,EDUCATION,F,24000,18.3,1,0.16,N,2,0.8333169,High
CUST_00461,26,140250,RENT,3.0,DEBTCONSOLIDATION,C,24000,13.48,0,0.14,Y,2,0.04644821,Low
CUST_00462,21,18000,OWN,1.0,PERSONAL,B,2500,11.36,0,0.14,N,3,0.018618673,Low
CUST_00463,24,43896,RENT,8.0,HOMEIMPROVEMENT,B,23975,10.99,1,0.55,N,2,0.99857783,High
CUST_00464,23,120000,RENT,4.0,MEDICAL,C,23750,13.47,0,0.2,N,2,0.06475954,Low
CUST_00465,24,54996,RENT,2.0,PERSONAL,B,23600,11.89,1,0.43,N,3,0.9945381,High
CUST_00466,24,18000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,1,0.56,N,2,0.9765049,High
CUST_00467,25,102000,RENT,9.0,DEBTCONSOLIDATION,C,23600,13.49,0,0.23,N,4,0.10100152,Low
CUST_00468,23,75000,RENT,3.0,PERSONAL,E,23575,14.5,1,0.31,N,4,0.9750388,High
CUST_00469,22,18000,OWN,2.0,MEDICAL,C,4000,13.48,1,0.22,N,2,0.98255664,High
CUST_00470,22,18000,OWN,1.0,MEDICAL,D,5400,15.31,1,0.3,Y,2,0.9976472,High
CUST_00471,25,18000,MORTGAGE,1.0,MEDICAL,B,4000,10.99,1,0.22,N,3,0.97239244,High
CUST_00472,21,18000,OWN,5.0,VENTURE,B,3375,10.99,1,0.19,N,2,0.996024,High
CUST_00473,22,66960,RENT,1.0,VENTURE,A,23400,7.49,1,0.35,N,2,0.9945903,High
CUST_00474,22,43385,RENT,7.0,PERSONAL,C,23000,13.48,1,0.53,N,3,0.9963981,High
CUST_00475,25,56544,RENT,3.0,EDUCATION,B,23000,10.99,1,0.41,N,2,0.9967173,High
CUST_00476,23,60000,RENT,2.0,VENTURE,B,23000,12.18,1,0.38,N,4,0.9904565,High
CUST_00477,24,18000,MORTGAGE,3.0,VENTURE,C,1200,11.34,0,0.07,Y,4,0.061886914,Low
CUST_00478,25,63208,RENT,9.0,EDUCATION,B,23000,9.91,1,0.36,N,3,0.9959304,High
CUST_00479,24,65000,RENT,0.0,HOMEIMPROVEMENT,B,23000,11.99,1,0.35,N,4,0.99041665,High
CUST_00480,23,68000,RENT,7.0,EDUCATION,B,23000,9.62,1,0.34,N,2,0.9930977,High
CUST_00481,22,18000,OWN,1.0,DEBTCONSOLIDATION,B,3000,9.96,1,0.17,N,3,0.99062866,High
